x,y,z
0.3605,-0.197,0.5449999999999999
0.5289999999999999,0.0212,0.6
0.473,-0.0526,0.514
0.28869999999999996,0.0701,0.5700000000000001
0.46199999999999997,-0.0197,0.393
0.46499999999999997,0.1,0.427
0.2955,0.118,0.43
0.247,0.0958,0.434
0.36029999999999995,-0.0144,0.354
0.209,0.187,0.623
0.46399999999999997,-0.0541,0.69
0.2724,0.0757,0.41500000000000004
0.4183,-0.259,0.481
0.4286,0.0612,0.3307
0.35763,-0.157,0.511
0.3881,-0.0684,0.34850000000000003
0.28869999999999996,0.0871,0.363
0.495,0.113,0.3408
0.25129999999999997,0.0987,0.532
0.36279999999999996,-0.262,0.53
0.2563,-0.152,0.523
0.4226,-0.208,0.48
0.3786,-0.233,0.6779999999999999
0.3519,-0.187,0.519
0.2879,-0.134,0.583
0.4039,-0.0131,0.36
0.37529999999999997,0.194,0.597
0.27909999999999996,-0.0301,0.716
0.3755,-0.166,0.3396
0.42269999999999996,0.137,0.595
0.425,0.156,0.521
0.2835,0.143,0.608
0.18099999999999997,0.0104,0.5920000000000001
0.476,-0.0613,0.628
0.2573,0.105,0.359
0.29829999999999995,0.117,0.536
0.47,-0.00443,0.41200000000000003
0.4263,0.0986,0.3426
0.16199999999999998,0.0831,0.581
0.35986999999999997,0.0247,0.431
0.19999999999999998,-0.0707,0.623
0.13799999999999998,0.0697,0.5449999999999999
0.172,-0.0188,0.646
0.4226,0.0395,0.518
0.12299999999999997,-0.0476,0.399
0.178,-0.0493,0.546
0.41369999999999996,-0.0495,0.6579999999999999
0.2506,-0.0439,0.5349999999999999
0.40869999999999995,-0.209,0.5489999999999999
0.3625,0.164,0.505
0.3661,0.182,0.5640000000000001
0.3393,-0.0466,0.548
0.13699999999999998,0.0777,0.488
0.2784,0.125,0.41800000000000004
0.4231,-0.0263,0.374
0.4119,-0.0622,0.389
0.21699999999999997,0.0387,0.522
0.22699999999999998,-0.13,0.643
0.36269999999999997,0.227,0.571
0.21499999999999997,-0.0996,0.40900000000000003
0.411,0.155,0.47
0.35468,-0.178,0.5820000000000001
0.21499999999999997,0.0242,0.5609999999999999
0.3786,-0.164,0.5660000000000001
0.44939999999999997,-0.0278,0.373
0.22599999999999998,-0.0641,0.354
0.2995,-0.16,0.5660000000000001
0.22299999999999998,-0.0563,0.569
0.3423,-0.168,0.41700000000000004
0.31379999999999997,-0.158,0.5660000000000001
0.29159999999999997,-0.117,0.5900000000000001
0.21099999999999997,-0.0694,0.517
0.521,-0.076,0.451
0.3156,0.00466,0.359
0.4456,0.109,0.498
0.261,0.0951,0.3306
0.3106,-0.094,0.367
0.33609999999999995,0.143,0.625
0.2899,-0.119,0.41600000000000004
0.46599999999999997,0.0226,0.368
0.43429999999999996,-0.0301,0.381
0.26039999999999996,-0.0988,0.5640000000000001
0.25589999999999996,-0.218,0.374
0.3963,0.145,0.5589999999999999
0.2546,-0.0636,0.6819999999999999
0.475,0.0947,0.3422
0.2874,0.00769,0.375
0.4497,0.0318,0.613
0.4477,0.119,0.445
0.41679999999999995,0.189,0.562
0.22299999999999998,-0.00669,0.495
0.45099999999999996,0.0923,0.685
0.3911,-0.0845,0.382
0.4169,-0.14,0.46399999999999997
0.2909,-0.0127,0.7150000000000001
0.18099999999999997,-0.143,0.5900000000000001
0.42919999999999997,-0.0754,0.38
0.34539,0.109,0.6910000000000001
0.55,-0.0652,0.5609999999999999
0.239,-0.0758,0.652
0.31439999999999996,-0.171,0.45899999999999996
0.488,0.0522,0.488
0.241,-0.0221,0.685
0.22299999999999998,-0.0728,0.389
0.12499999999999997,-0.0992,0.48
0.3019,-0.13,0.357
0.20999999999999996,-0.176,0.708
0.39909999999999995,0.0491,0.371
0.521,-0.0135,0.61
0.477,-0.0516,0.469
0.3962,0.0412,0.3214
0.4216,-0.00703,0.395
0.621,-0.0496,0.5760000000000001
0.29469999999999996,0.112,0.53
0.3968,-0.107,0.388
0.41009999999999996,0.145,0.45
0.3241,-0.184,0.3454
0.307,0.112,0.379
0.3313,0.0543,0.2653
0.473,0.0696,0.606
0.4337,0.0177,0.314
0.2885,0.067,0.631
0.3767,0.065,0.708
0.2984,-0.129,0.367
0.34025999999999995,-0.23,0.368
0.3155,-0.0109,0.355
0.512,-0.00657,0.554
0.33299999999999996,0.131,0.405
0.587,-0.169,0.5589999999999999
0.46199999999999997,0.0316,0.638
0.34353999999999996,-0.154,0.505
0.27099999999999996,0.0603,0.3055
0.45099999999999996,0.135,0.506
0.43229999999999996,0.111,0.41600000000000004
0.13799999999999998,0.0427,0.581
0.3977,-0.153,0.648
0.3538,-0.0647,0.724
0.39549999999999996,-0.0277,0.536
0.245,-0.113,0.481
0.27369999999999994,-0.038,0.514
0.44239999999999996,0.157,0.633
0.246,0.102,0.425
0.5569999999999999,0.0985,0.45799999999999996
0.4079,0.109,0.598
0.477,-0.0167,0.505
0.21299999999999997,-0.0285,0.581
0.247,0.112,0.645
0.4384,0.047,0.69
0.34534,-0.142,0.41500000000000004
0.35192999999999997,0.0409,0.3044
0.4305,-0.241,0.46799999999999997
0.34608,0.0603,0.363
0.38649999999999995,0.0057,0.5329999999999999
0.26689999999999997,-0.0952,0.36
0.31189999999999996,0.174,0.596
0.18499999999999997,-0.013,0.522
0.21299999999999997,0.174,0.579
0.49,-0.0892,0.612
0.22899999999999998,0.022,0.538
0.4064,-0.19,0.581
0.27369999999999994,0.225,0.432
0.19899999999999998,0.0925,0.41400000000000003
0.16999999999999998,0.0048,0.5660000000000001
0.235,0.0531,0.3484
0.3868,-0.0361,0.722
0.2596,-0.205,0.569
0.4427,0.149,0.527
0.30779999999999996,0.0701,0.521
0.37689999999999996,-0.0145,0.7030000000000001
0.31089999999999995,0.152,0.41500000000000004
0.16799999999999998,-0.0594,0.5429999999999999
0.3846,-0.062,0.474
0.46399999999999997,-0.105,0.589
0.491,-0.00303,0.524
0.18899999999999997,-0.179,0.5389999999999999
0.207,0.115,0.7090000000000001
0.44089999999999996,-0.0501,0.3494
0.14699999999999996,-0.0584,0.436
0.22099999999999997,-0.105,0.679
0.3051,0.145,0.657
0.496,0.0888,0.604
0.476,0.0255,0.5680000000000001
0.44099999999999995,0.153,0.40800000000000003
0.35949,-0.0843,0.7050000000000001
0.241,-0.105,0.51
0.5429999999999999,0.0334,0.46099999999999997
0.4471,-0.158,0.528
0.484,-0.103,0.62
0.21799999999999997,-0.0247,0.641
0.24899999999999997,-0.107,0.5860000000000001
0.178,0.0559,0.575
0.487,-0.0223,0.427
0.35706,-0.0934,0.382
0.38239999999999996,0.121,0.473
0.31279999999999997,-0.000889,0.723
0.23199999999999998,0.216,0.517
0.3291,-0.0933,0.38
0.237,0.0107,0.5820000000000001
0.45199999999999996,0.121,0.657
0.3019,0.0556,0.371
0.176,0.0635,0.482
0.19199999999999998,0.163,0.591
0.371,0.00337,0.73
0.3766,-0.0929,0.387
0.486,0.23,0.502
0.30269999999999997,0.128,0.5660000000000001
0.3287,0.0595,0.392
0.486,-0.0471,0.562
0.34475999999999996,0.121,0.451
0.23299999999999998,0.00328,0.472
0.244,0.112,0.451
0.37829999999999997,0.139,0.536
0.30729999999999996,-0.197,0.363
0.495,0.0084,0.487
0.35927,-0.133,0.4
0.38789999999999997,-0.139,0.518
0.45099999999999996,0.0817,0.378
0.36569999999999997,-0.0384,0.724
0.34374,0.125,0.6719999999999999
0.31579999999999997,-0.151,0.383
0.299,-0.00251,0.6579999999999999
0.532,0.0832,0.644
0.18799999999999997,-0.07,0.449
0.3644,0.109,0.398
0.31439999999999996,-0.0492,0.3226
0.3689,-0.00331,0.659
0.46799999999999997,0.11,0.6659999999999999
0.22799999999999998,0.0208,0.679
0.28169999999999995,-0.00407,0.56
0.23399999999999999,0.0212,0.61
0.237,-0.000386,0.6859999999999999
0.3938,0.0201,0.3141
0.21399999999999997,-0.0306,0.563
0.21199999999999997,0.0415,0.524
0.3035,0.216,0.40800000000000003
0.207,0.204,0.46499999999999997
0.3348,-0.116,0.359
0.3298,-0.138,0.375
0.2631,0.0202,0.389
0.246,-0.0207,0.536
0.45899999999999996,0.132,0.471
0.508,-0.00595,0.358
0.22099999999999997,0.0406,0.3319
0.414,0.0136,0.358
0.29,-0.261,0.47
0.3105,0.153,0.46299999999999997
0.31039999999999995,0.061,0.7090000000000001
0.3112,0.047,0.546
0.35630999999999996,0.108,0.712
0.29019999999999996,0.00872,0.714
0.4103,-0.219,0.515
0.37949999999999995,-0.0318,0.721
0.2898,0.0111,0.424
0.2724,-0.0651,0.7050000000000001
0.475,0.00994,0.601
0.489,0.0304,0.452
0.511,-0.0458,0.37
0.32439999999999997,0.102,0.508
0.42,-0.114,0.5469999999999999
0.5289999999999999,-0.00357,0.546
0.504,0.0855,0.55
0.4291,-0.0973,0.667
0.38349999999999995,0.102,0.365
0.32899999999999996,-0.177,0.5780000000000001
0.38649999999999995,0.0442,0.3343
0.3046,0.0303,0.7170000000000001
0.20999999999999996,-0.0982,0.5
0.19299999999999998,-0.0342,0.481
0.21099999999999997,0.0587,0.571
0.18099999999999997,-0.0618,0.5700000000000001
0.32749999999999996,-0.0749,0.403
0.494,-0.0997,0.3097
0.34831999999999996,-0.0955,0.523
0.22199999999999998,0.112,0.507
0.39159999999999995,0.049,0.39
0.495,0.115,0.525
0.45599999999999996,0.0121,0.497
0.2648,0.0275,0.5860000000000001
0.381,-0.0804,0.38
0.26259999999999994,0.0542,0.529
0.3942,-0.109,0.381
0.408,0.175,0.5660000000000001
0.3979,0.1,0.40800000000000003
0.2834,0.0366,0.33
0.3539,0.00468,0.385
0.28559999999999997,-0.0925,0.39
0.40209999999999996,-0.134,0.46399999999999997
0.4402,0.0465,0.3406
0.43429999999999996,-0.137,0.46799999999999997
0.2708,0.106,0.508
0.22699999999999998,0.0656,0.645
0.22899999999999998,-0.0654,0.6659999999999999
0.44439999999999996,0.0261,0.362
0.482,0.0659,0.6739999999999999
0.16999999999999998,-0.176,0.5609999999999999
0.19699999999999998,0.0832,0.627
0.34075999999999995,0.0316,0.351
0.286,0.0701,0.355
0.2547,-0.0284,0.6930000000000001
0.484,-0.101,0.447
0.25149999999999995,-0.114,0.601
0.4251,0.0637,0.688
0.511,-0.0902,0.494
0.41109999999999997,0.024,0.5549999999999999
0.22399999999999998,-0.123,0.56
0.33349999999999996,-0.181,0.683
0.2526,-0.0503,0.35
0.263,0.0936,0.434
0.4335,0.0326,0.385
0.34525,-0.0157,0.724
0.4108,-0.105,0.556
0.38899999999999996,-0.108,0.651
0.3237,0.144,0.54
0.3241,-0.0601,0.36
0.40359999999999996,0.12,0.651
0.208,0.00383,0.394
0.23199999999999998,-0.0584,0.55
0.25689999999999996,-0.117,0.471
0.37389999999999995,0.0948,0.49
0.243,0.0318,0.49
0.22299999999999998,-0.0401,0.374
0.3872,-0.0423,0.7170000000000001
0.4185,-0.165,0.5720000000000001
0.30289999999999995,0.076,0.387
0.3681,0.186,0.5740000000000001
0.43119999999999997,0.0996,0.46799999999999997
0.263,0.129,0.643
0.22999999999999998,-0.0522,0.377
0.2592,-0.112,0.522
0.54,-0.0842,0.575
0.3757,0.15,0.575
0.21399999999999997,0.164,0.5860000000000001
0.4274,0.153,0.512
0.3912,-0.187,0.499
0.3187,-0.0309,0.3268
0.511,-0.00609,0.40900000000000003
0.43119999999999997,0.0191,0.598
0.3362,0.207,0.579
0.3782,-0.0311,0.41200000000000003
0.33509999999999995,-0.0959,0.375
0.474,-0.0976,0.476
0.21399999999999997,0.0783,0.5660000000000001
0.2991,0.19,0.528
0.4103,-0.0744,0.565
0.29819999999999997,-0.108,0.683
0.36229999999999996,-0.0636,0.594
0.3943,-0.0831,0.374
0.236,0.0953,0.502
0.30589999999999995,-0.0787,0.2982
0.45299999999999996,-0.122,0.6950000000000001
0.3732,-0.129,0.571
0.41919999999999996,0.115,0.5429999999999999
0.5269999999999999,0.102,0.527
0.3282,0.06,0.3039
0.206,0.0735,0.47
0.4017,0.152,0.599
0.4053,0.0407,0.443
0.481,0.00076,0.596
0.501,0.0123,0.653
0.509,-0.0526,0.435
0.39809999999999995,0.136,0.41900000000000004
0.3692,-0.124,0.387
0.25149999999999995,-0.0823,0.388
0.45899999999999996,-0.0529,0.601
0.16199999999999998,-0.115,0.5840000000000001
0.564,-0.144,0.579
0.45299999999999996,-0.124,0.5820000000000001
0.499,-0.0718,0.41100000000000003
0.5369999999999999,-0.159,0.45399999999999996
0.19699999999999998,-0.104,0.556
0.2995,-0.181,0.56
0.38,0.143,0.496
0.30989999999999995,-0.0642,0.704
0.2547,0.0735,0.41600000000000004
0.25989999999999996,0.0665,0.629
0.34382999999999997,0.107,0.5740000000000001
0.3762,-0.0482,0.381
0.22799999999999998,-0.0555,0.554
0.31129999999999997,0.144,0.2879
0.28159999999999996,0.0787,0.369
0.34529,-0.15,0.435
0.2547,0.117,0.688
0.4325,-0.0971,0.41800000000000004
0.235,0.00931,0.562
0.20999999999999996,-0.0129,0.375
0.4214,0.0142,0.665
0.46799999999999997,0.0296,0.633
0.42389999999999994,0.00748,0.657
0.3152,-0.148,0.5509999999999999
0.586,-0.0941,0.427
0.35331999999999997,-0.099,0.427
0.15899999999999997,0.101,0.438
0.39399999999999996,0.173,0.6
0.293,-0.146,0.494
0.4381,0.136,0.353
0.507,-0.188,0.6910000000000001
0.481,-0.0963,0.429
0.34354999999999997,-0.0622,0.322
0.3243,-0.042,0.722
0.237,0.00689,0.5700000000000001
0.3767,0.107,0.5800000000000001
0.18999999999999997,0.0752,0.493
0.34136,-0.00166,0.728
0.516,0.018,0.369
0.3262,-0.165,0.46799999999999997
0.2722,-0.0273,0.5720000000000001
0.3084,-0.121,0.451
0.2512,0.143,0.486
0.3836,-0.154,0.5840000000000001
0.42919999999999997,0.155,0.618
0.29669999999999996,0.102,0.394
0.172,-0.0218,0.352
0.15099999999999997,-0.14,0.41600000000000004
0.21099999999999997,-0.106,0.577
0.41279999999999994,-0.0984,0.2988
0.3786,0.133,0.5660000000000001
0.22699999999999998,-0.172,0.593
0.473,0.00914,0.652
0.26999999999999996,-0.0227,0.367
0.19699999999999998,0.0841,0.51
0.175,0.0886,0.525
0.3287,0.117,0.353
0.3372,-0.142,0.55
0.3306,0.0374,0.374
0.46599999999999997,-0.186,0.536
0.42069999999999996,-0.126,0.577
0.349247,0.178,0.484
0.247,-0.0599,0.694
0.25949999999999995,-0.112,0.635
0.43679999999999997,0.134,0.33240000000000003
0.286,-0.0882,0.2962
0.589,0.0807,0.399
0.2793,0.158,0.508
0.4029,-0.0609,0.583
0.5469999999999999,0.0747,0.3461
0.39559999999999995,-0.0695,0.3182
0.2612,0.163,0.43
0.39359999999999995,-0.159,0.5329999999999999
0.39909999999999995,0.218,0.54
0.21099999999999997,0.0127,0.5840000000000001
0.12799999999999997,-0.121,0.492
0.3868,0.0083,0.333
0.21399999999999997,-0.0517,0.5389999999999999
0.507,0.242,0.501
0.35957999999999996,-0.152,0.656
0.3791,0.198,0.665
0.34108,0.186,0.5
0.25249999999999995,0.0932,0.611
0.486,-0.113,0.614
0.12599999999999997,0.05,0.525
0.496,-0.00271,0.603
0.34101,0.221,0.43
0.242,-0.111,0.52
0.46299999999999997,-0.232,0.605
0.4468,0.0776,0.3245
0.246,-0.167,0.5489999999999999
0.21399999999999997,-0.0862,0.45799999999999996
0.473,0.078,0.487
0.41569999999999996,-0.0698,0.614
0.2561,-0.176,0.46499999999999997
0.207,-0.0385,0.46199999999999997
0.19099999999999998,-0.133,0.446
0.41579999999999995,-0.0233,0.5800000000000001
0.298,-0.122,0.642
0.30319999999999997,0.141,0.6819999999999999
0.506,-0.0294,0.453
0.19199999999999998,-0.0449,0.502
0.3112,0.138,0.489
0.515,-0.0282,0.554
0.13399999999999998,-0.11,0.493
0.21999999999999997,-0.033,0.685
0.26599999999999996,-0.00927,0.706
0.30729999999999996,0.162,0.516
0.489,0.139,0.429
0.31389999999999996,-0.0623,0.482
0.39959999999999996,-0.189,0.65
0.3171,0.0564,0.373
0.3045,0.143,0.5489999999999999
0.31179999999999997,-0.157,0.623
0.4039,-0.159,0.615
0.22399999999999998,0.0288,0.47
0.5389999999999999,-0.0329,0.381
0.2872,-0.109,0.405
0.37789999999999996,0.17,0.508
0.37279999999999996,-0.0618,0.706
0.22499999999999998,-0.126,0.519
0.177,-0.0287,0.363
0.13999999999999999,0.015,0.46199999999999997
0.432,-0.084,0.423
0.350151,0.00603,0.732
0.29109999999999997,-0.0903,0.599
0.39749999999999996,-0.196,0.544
0.36719999999999997,-0.0478,0.6619999999999999
0.142,-0.0154,0.6990000000000001
0.2879,0.161,0.428
0.31139999999999995,-0.251,0.519
0.35178,0.0582,0.716
0.493,-0.0245,0.6930000000000001
0.372,-0.0178,0.378
0.30079999999999996,-0.111,0.482
0.3826,0.2,0.61
0.3369,-0.166,0.474
0.34358999999999995,0.0591,0.542
0.606,0.041,0.495
0.22399999999999998,0.0625,0.5660000000000001
0.592,-0.00306,0.44
0.33459999999999995,0.102,0.726
0.18099999999999997,-0.0262,0.615
0.3155,0.138,0.542
0.2678,0.0312,0.5429999999999999
0.4038,0.0281,0.712
0.244,-0.182,0.3352
0.2714,-0.0618,0.7010000000000001
0.3691,-0.0432,0.362
0.2981,-0.155,0.393
0.482,-0.106,0.521
0.3702,0.026,0.36
0.350388,-0.0148,0.5700000000000001
0.22899999999999998,0.0612,0.5820000000000001
0.208,-0.017,0.396
0.35878,-0.148,0.595
0.29419999999999996,-0.117,0.403
0.4063,0.153,0.3293
0.3761,-0.15,0.556
0.43479999999999996,0.119,0.441
0.23299999999999998,0.0952,0.519
0.29819999999999997,-0.0409,0.722
0.44499999999999995,-0.164,0.511
0.18099999999999997,-0.0104,0.473
0.3251,-0.153,0.579
0.4364,-0.0234,0.599
0.245,-0.0444,0.377
0.40499999999999997,-0.119,0.49
0.491,0.0575,0.377
0.235,0.0502,0.548
0.30119999999999997,-0.101,0.406
0.2859,0.131,0.659
0.35764999999999997,0.0844,0.3325
0.3086,0.0922,0.687
0.4029,-0.142,0.51
0.21799999999999997,0.114,0.558
0.30619999999999997,0.168,0.508
0.489,0.0195,0.532
0.476,0.0969,0.388
0.37729999999999997,0.0847,0.71
0.3978,-0.0492,0.7110000000000001
0.33749999999999997,-0.157,0.5760000000000001
0.35611,-0.125,0.6579999999999999
0.39809999999999995,-0.219,0.3398
0.29179999999999995,-0.128,0.5449999999999999
0.43289999999999995,0.105,0.40700000000000003
0.19099999999999998,-0.0306,0.513
0.21699999999999997,-0.125,0.434
0.3212,-0.115,0.698
0.19599999999999998,0.028,0.376
0.53,0.0726,0.52
0.4206,-0.215,0.5349999999999999
0.532,0.0285,0.524
0.25589999999999996,-0.0461,0.386
0.369,-0.0868,0.35
0.2752,-0.119,0.671
0.3984,-0.133,0.619
0.24,0.165,0.423
0.472,0.122,0.497
0.2813,0.0194,0.372
0.508,0.089,0.30369999999999997
0.479,-0.0878,0.476
0.19099999999999998,-0.135,0.42100000000000004
0.34108,0.0105,0.3241
0.3535,0.13,0.655
0.27869999999999995,-0.107,0.681
0.503,-0.0124,0.627
0.349027,0.195,0.3221
0.2794,-0.132,0.499
0.238,-0.0295,0.641
0.2833,0.154,0.507
0.24999999999999997,0.0277,0.6679999999999999
0.349182,0.121,0.405
0.21099999999999997,-0.118,0.47
0.42989999999999995,0.0642,0.544
0.23199999999999998,-0.0941,0.45799999999999996
0.236,-0.0837,0.45799999999999996
0.3132,0.0435,0.383
0.3306,0.164,0.5489999999999999
0.43119999999999997,0.0437,0.55
0.45199999999999996,0.18,0.425
0.41819999999999996,0.0661,0.367
0.36419999999999997,0.00916,0.5569999999999999
0.36529999999999996,-0.0983,0.6799999999999999
0.21899999999999997,-0.105,0.489
0.13799999999999998,-0.0174,0.5660000000000001
0.32539999999999997,0.145,0.527
0.242,-0.0241,0.531
0.474,0.00728,0.438
0.2995,-0.0606,0.607
0.238,-0.166,0.648
0.34046,0.002,0.667
0.16499999999999998,0.0655,0.476
0.3989,0.0481,0.3216
0.244,0.172,0.484
0.476,0.0829,0.65
0.23399999999999999,0.0668,0.632
0.21399999999999997,0.0983,0.492
0.32499999999999996,-0.137,0.432
0.2739,0.158,0.449
0.41519999999999996,-0.0414,0.33140000000000003
0.20999999999999996,0.0149,0.424
0.28009999999999996,-0.0299,0.6890000000000001
0.361,0.0869,0.698
0.4294,-0.0183,0.55
0.2597,0.147,0.525
0.2971,-0.139,0.497
0.29359999999999997,0.0761,0.526
0.5229999999999999,-0.0248,0.622
0.15799999999999997,-0.0394,0.426
0.428,-0.202,0.5349999999999999
0.55,0.134,0.42100000000000004
0.483,0.0306,0.5780000000000001
0.566,-0.048,0.422
0.3989,-0.119,0.29359999999999997
0.5,0.117,0.372
0.18099999999999997,-0.0692,0.5449999999999999
0.22499999999999998,-0.233,0.5449999999999999
0.503,-0.0168,0.355
0.32149999999999995,0.00269,0.725
0.247,0.19,0.41900000000000004
0.3823,0.106,0.402
0.42569999999999997,-0.00735,0.593
0.27799999999999997,0.0533,0.7090000000000001
0.45499999999999996,-0.0719,0.359
0.513,-0.102,0.433
0.3357,0.178,0.47
0.41579999999999995,-0.103,0.366
0.243,-0.00611,0.517
0.2677,0.0233,0.687
0.25649999999999995,0.0938,0.436
0.30389999999999995,-0.0747,0.388
0.3253,-0.114,0.606
0.34991869999999997,-0.0925,0.706
0.3896,0.0927,0.41000000000000003
0.35792999999999997,0.0559,0.71
0.204,0.0349,0.702
0.2717,0.167,0.375
0.3826,-0.157,0.439
0.27059999999999995,-0.0114,0.3143
0.33659999999999995,-0.000712,0.299
0.42819999999999997,0.114,0.63
0.19399999999999998,-0.101,0.41000000000000003
0.514,0.202,0.425
0.29469999999999996,-0.0376,0.3376
0.235,0.0404,0.645
0.12299999999999997,-0.0904,0.423
0.298,-0.138,0.6599999999999999
0.22699999999999998,-0.0709,0.605
0.29869999999999997,0.197,0.447
0.25449999999999995,-0.0418,0.6819999999999999
0.3117,-0.155,0.45799999999999996
0.206,-0.0633,0.608
0.22199999999999998,-0.0727,0.5700000000000001
0.302,0.169,0.544
0.3004,-0.0354,0.358
0.29919999999999997,0.0523,0.718
0.33049999999999996,0.133,0.405
0.43679999999999997,0.0926,0.656
0.37879999999999997,-0.142,0.518
0.178,-0.0381,0.6719999999999999
0.29009999999999997,-0.109,0.41400000000000003
0.30619999999999997,0.0779,0.7010000000000001
0.41359999999999997,-0.00171,0.7130000000000001
0.307,0.0227,0.423
0.499,0.0961,0.579
0.350885,-0.173,0.355
0.41859999999999997,-0.222,0.609
0.208,0.0333,0.42100000000000004
0.519,-0.123,0.344
0.44599999999999995,-0.102,0.5489999999999999
0.23299999999999998,-0.122,0.594
0.36819999999999997,0.0881,0.677
0.30619999999999997,-0.067,0.429
0.34606,0.0151,0.3294
0.484,0.0295,0.3147
0.19999999999999998,-0.0572,0.523
0.3076,-0.106,0.6819999999999999
0.499,0.0853,0.447
